Total Accesses:,7086622
Frames,Missees,Miss Rate
931, 6610840, 0.932862
932, 6611259, 0.932921
933, 6611627, 0.932973
934, 6612010, 0.933027
935, 6612463, 0.933091
936, 6612883, 0.933150
937, 6613298, 0.933209
938, 6613687, 0.933264
939, 6614105, 0.933323
940, 6614509, 0.933380
941, 6614896, 0.933434
942, 6615317, 0.933494
943, 6615724, 0.933551
944, 6616133, 0.933609
945, 6616518, 0.933663
946, 6616937, 0.933722
947, 6617330, 0.933778
948, 6617705, 0.933831
949, 6618119, 0.933889
950, 6618546, 0.933949
951, 6618955, 0.934007
952, 6619342, 0.934062
953, 6619723, 0.934115
954, 6620143, 0.934175
955, 6620553, 0.934233
956, 6620939, 0.934287
957, 6621327, 0.934342
958, 6621742, 0.934400
959, 6622120, 0.934454
960, 6622513, 0.934509
961, 6622911, 0.934565
962, 6623322, 0.934623
963, 6623708, 0.934678
964, 6624102, 0.934733
965, 6624507, 0.934791
966, 6624908, 0.934847
967, 6625300, 0.934902
968, 6625720, 0.934962
969, 6626109, 0.935017
970, 6626519, 0.935074
971, 6626919, 0.935131
972, 6627291, 0.935183
973, 6627694, 0.935240
974, 6628087, 0.935296
975, 6628482, 0.935351
976, 6628886, 0.935408
977, 6629306, 0.935468
978, 6629676, 0.935520
979, 6630040, 0.935571
980, 6630460, 0.935631
981, 6630842, 0.935684
982, 6631248, 0.935742
983, 6631649, 0.935798
984, 6632053, 0.935855
985, 6632434, 0.935909
986, 6632807, 0.935962
987, 6633204, 0.936018
988, 6633570, 0.936069
989, 6633901, 0.936116
990, 6634281, 0.936170
991, 6634628, 0.936219
992, 6634998, 0.936271
993, 6635404, 0.936328
994, 6635793, 0.936383
995, 6636182, 0.936438
996, 6636524, 0.936486
997, 6636913, 0.936541
998, 6637289, 0.936594
999, 6637680, 0.936649
1000, 6638089, 0.936707
1001, 6638504, 0.936766
1002, 6638884, 0.936819
1003, 6639253, 0.936871
1004, 6639626, 0.936924
1005, 6640036, 0.936982
1006, 6640442, 0.937039
1007, 6640862, 0.937098
1008, 6641285, 0.937158
1009, 6641664, 0.937212
1010, 6642036, 0.937264
1011, 6642426, 0.937319
1012, 6642799, 0.937372
